city,location,price,bedrooms,baths,size,size_group
Peshawar,"Warsak Road, Peshawar",6600000.0,3.0,3.0,562.0,501–1000
Peshawar,"Warsak Road, Peshawar",8350000.0,3.0,3.0,562.0,501–1000
Peshawar,"Warsak Road, Peshawar",9350000.0,3.0,3.0,675.0,501–1000
Peshawar,"Warsak Road, Peshawar",9900000.0,4.0,4.0,900.0,501–1000
Peshawar,"Warsak Road, Peshawar",12100000.0,4.0,4.0,900.0,501–1000
Peshawar,"Arbab Road, Peshawar",45000000.0,4.0,6.0,3600.0,3001–5000
Peshawar,"Dalazak Road, Peshawar",25000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",24000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Gulbahar, Peshawar",11500000.0,4.0,3.0,405.0,0–500
Peshawar,"Dalazak Road, Peshawar",23000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",13000000.0,4.0,4.0,900.0,501–1000
Peshawar,"Sufiyan Garden, Warsak Road",25000000.0,7.0,7.0,1575.0,1501–2000
Peshawar,"Warsak Road, Peshawar",16500000.0,7.0,6.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",17000000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",10000000.0,4.0,4.0,562.0,501–1000
Peshawar,"Sarhad University, Ring Road",9060000.0,4.0,4.0,675.0,501–1000
Peshawar,"Sarhad University, Ring Road",9040000.0,4.0,4.0,675.0,501–1000
Peshawar,"Officers Garden Colony, Warsak Road",20000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Kohati Gate, Peshawar",41000000.0,4.0,2.0,2250.0,2001–3000
Peshawar,"Swati Gate, Peshawar",23000000.0,6.0,6.0,900.0,501–1000
Peshawar,"Dalazak Road, Peshawar",12000000.0,5.0,5.0,675.0,501–1000
Peshawar,"Warsak Road, Peshawar",22000000.0,6.0,6.0,1395.0,1001–1500
Peshawar,"Hayatabad Phase 6, Hayatabad",43500000.0,8.0,0.0,1575.0,1501–2000
Peshawar,"Warsak Road, Peshawar",26500000.0,7.0,7.0,1575.0,1501–2000
Peshawar,"Gulberg, Peshawar",26000000.0,7.0,7.0,788.0,501–1000
Peshawar,"Sufiyan Garden, Warsak Road",16000000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Regi Model Town Phase 3 - Block A2, Regi Model Town Phase 3",43500000.0,9.0,0.0,2250.0,2001–3000
Peshawar,"GT Road, Peshawar",13500000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",14000000.0,6.0,7.0,1125.0,1001–1500
Peshawar,"Faqeerabad Road, Peshawar",15000000.0,5.0,5.0,562.0,501–1000
Peshawar,"Wapda Town, Peshawar",15000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Ring Road, Peshawar",13000000.0,6.0,6.0,788.0,501–1000
Peshawar,"Wapda Town, Peshawar",16000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Dalazak Road, Peshawar",11000000.0,6.0,6.0,675.0,501–1000
Peshawar,"Ring Road, Peshawar",24000000.0,8.0,8.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",13500000.0,4.0,4.0,562.0,501–1000
Peshawar,"Sufiyan Garden, Warsak Road",16500000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"OPF Housing Scheme, Peshawar",65000000.0,7.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",24500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",7700000.0,0.0,0.0,675.0,501–1000
Peshawar,"Warsak Road, Peshawar",9900000.0,0.0,0.0,900.0,501–1000
Peshawar,"Dalazak Road, Peshawar",13500000.0,7.0,7.0,788.0,501–1000
Peshawar,"Hayatabad Phase 1, Hayatabad",24000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Dilazak Road, Peshawar",12000000.0,5.0,4.0,675.0,501–1000
Peshawar,"Warsak Road, Peshawar",35000000.0,6.0,6.0,1912.0,1501–2000
Peshawar,"Warsak Road, Peshawar",32500000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Dalazak Road, Peshawar",20500000.0,7.0,8.0,1125.0,1001–1500
Peshawar,"Ring Road, Peshawar",12500000.0,4.0,4.0,810.0,501–1000
Peshawar,"Ring Road, Peshawar",11000000.0,3.0,3.0,675.0,501–1000
Peshawar,"Canal Town, Peshawar",12000000.0,5.0,5.0,675.0,501–1000
Peshawar,"Basit Ali Shaheed Colony, Warsak Road",16000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",16000000.0,6.0,4.0,1125.0,1001–1500
Peshawar,"Ring Road, Peshawar",11500000.0,5.0,5.0,675.0,501–1000
Peshawar,"Gulbahar, Peshawar",16500000.0,5.0,5.0,675.0,501–1000
Peshawar,"Dalazak Road, Peshawar",6500000.0,4.0,4.0,450.0,0–500
Peshawar,"University Town, Peshawar",217600000.0,7.0,0.0,15300.0,10000+
Peshawar,"Warsak Road, Peshawar",12500000.0,5.0,5.0,900.0,501–1000
Peshawar,"Hayatabad, Peshawar",118000000.0,7.0,8.0,4500.0,3001–5000
Peshawar,"Hayatabad, Peshawar",115000000.0,7.0,8.0,4500.0,3001–5000
Peshawar,"Hayatabad, Peshawar",113000000.0,7.0,8.0,4500.0,3001–5000
Peshawar,"Hayatabad, Peshawar",110000000.0,7.0,8.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 1 - D5, Hayatabad Phase 1",24000000.0,5.0,4.0,1462.0,1001–1500
Peshawar,"Arbab Road, Peshawar",7000000.0,2.0,2.0,922.0,501–1000
Peshawar,"Hayatabad, Peshawar",23200000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town",19000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1, Hayatabad",100000000.0,0.0,0.0,9000.0,5001–10000
Peshawar,"Hayatabad, Peshawar",100000000.0,0.0,0.0,9000.0,5001–10000
Peshawar,"Warsak Road, Peshawar",16500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Gulberg, Peshawar",9000000.0,0.0,0.0,562.0,501–1000
Peshawar,"Faisal Colony, Dalazak Road",5500000.0,0.0,0.0,450.0,0–500
Peshawar,"Warsak Road, Peshawar",13200000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",32000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Swati Gate, Peshawar",22000000.0,6.0,6.0,900.0,501–1000
Peshawar,"Warsak Road, Peshawar",40000000.0,8.0,6.0,2250.0,2001–3000
Peshawar,"DHA Phase 1 - Sector C, DHA Phase 1",21500000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 7, Hayatabad",55000000.0,10.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad, Peshawar",58000000.0,9.0,6.0,2250.0,2001–3000
Peshawar,"Regi Model Town Phase 3, Regi Model Town",22500000.0,0.0,0.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 4, Hayatabad",58000000.0,0.0,0.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6, Hayatabad",45000000.0,9.0,6.0,1575.0,1501–2000
Peshawar,"Hayatabad Phase 6 - F8, Hayatabad Phase 6",33000000.0,8.0,6.0,1575.0,1501–2000
Peshawar,"Arbab Cottages, Warsak Road",25000000.0,7.0,6.0,1350.0,1001–1500
Peshawar,"Al Haram Model Town, Peshawar",14500000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Chamkani, Peshawar",9500000.0,5.0,5.0,675.0,501–1000
Peshawar,"Dalazak Road, Peshawar",12500000.0,5.0,4.0,675.0,501–1000
Peshawar,"Hayatabad Phase 7 - E7, Hayatabad Phase 7",85000000.0,10.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 6 - F8, Hayatabad Phase 6",35000000.0,8.0,6.0,1575.0,1501–2000
Peshawar,"Regi Model Town Phase 4, Regi Model Town",82000000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Regi Model Town Phase 4, Regi Model Town",19500000.0,6.0,6.0,2250.0,2001–3000
Peshawar,"Regi Model Town Phase 4, Regi Model Town",21000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Arbab Sabz Ali Khan Town, Warsak Road",6500000.0,5.0,3.0,562.0,501–1000
Peshawar,"Warsak Road, Peshawar",22000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Warsak Road, Peshawar",38000000.0,6.0,6.0,2700.0,2001–3000
Peshawar,"Sufiyan Garden, Warsak Road",26000000.0,6.0,6.0,2025.0,2001–3000
Peshawar,"Sufiyan Garden, Warsak Road",15000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Academy Town, Peshawar",40000000.0,7.0,7.0,3825.0,3001–5000
Peshawar,"Darmangi, Warsak Road",13000000.0,5.0,6.0,788.0,501–1000
Peshawar,"Warsak Road, Peshawar",5500000.0,3.0,2.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",11000000.0,5.0,5.0,562.0,501–1000
Peshawar,"Officers Garden Colony, Warsak Road",19000000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",7700000.0,4.0,4.0,675.0,501–1000
Peshawar,"Sufiyan Garden, Warsak Road",35000000.0,7.0,6.0,2250.0,2001–3000
Peshawar,"Ring Road, Peshawar",11000000.0,5.0,4.0,675.0,501–1000
Peshawar,"Askari 6, Peshawar",32500000.0,4.0,6.0,3195.0,3001–5000
Peshawar,"Wapda Town Sector I, Wapda Town",16000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Darmangi, Warsak Road",11000000.0,5.0,5.0,675.0,501–1000
Peshawar,"Arbab Road, Peshawar",17500000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6, Hayatabad",80000000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Regi Model Town Phase 3, Regi Model Town",50000000.0,10.0,0.0,4500.0,3001–5000
Peshawar,"Municipal Corporation Colony, Dilazak Road",15000000.0,7.0,6.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",23000000.0,0.0,0.0,1575.0,1501–2000
Peshawar,"Zaryab Colony, Peshawar",35000000.0,7.0,6.0,1575.0,1501–2000
Peshawar,"Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town",26000000.0,0.0,0.0,1575.0,1501–2000
Peshawar,"Warsak Road, Peshawar",11500000.0,0.0,0.0,788.0,501–1000
Peshawar,"Faqeerabad, Zaryab Colony",13000000.0,4.0,4.0,562.0,501–1000
Peshawar,"Hayatabad Phase 7, Hayatabad",28000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Sufiyan Garden, Warsak Road",9000000.0,4.0,4.0,675.0,501–1000
Peshawar,"Silk Executive Apartments, University Road",13500000.0,3.0,3.0,1125.0,1001–1500
Peshawar,"Chughal Pura, Peshawar",16500000.0,7.0,0.0,900.0,501–1000
Peshawar,"Hayatabad Phase 1 - D1, Hayatabad Phase 1",105000000.0,10.0,0.0,9000.0,5001–10000
Peshawar,"Paradise Mall, Canal Town",4383000.0,1.0,1.0,495.0,0–500
Peshawar,"Paradise Mall, Canal Town",8744000.0,3.0,3.0,1102.0,1001–1500
Peshawar,"Tajabad, Peshawar",13500000.0,7.0,0.0,675.0,501–1000
Peshawar,"Tajabad, Peshawar",12500000.0,5.0,5.0,675.0,501–1000
Peshawar,"Tajabad, Peshawar",16500000.0,8.0,0.0,788.0,501–1000
Peshawar,"Hayatabad Phase 1, Hayatabad",110000000.0,11.0,10.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 7, Hayatabad",70000000.0,7.0,0.0,4500.0,3001–5000
Peshawar,"Askari 6, Peshawar",31000000.0,4.0,6.0,2700.0,2001–3000
Peshawar,"Arbab Road, Peshawar",15000000.0,6.0,6.0,900.0,501–1000
Peshawar,"University Road, Peshawar",11000000.0,3.0,3.0,1372.0,1001–1500
Peshawar,"Hayatabad, Peshawar",28000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",24000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 4, Hayatabad",29000000.0,7.0,0.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",60000000.0,10.0,0.0,2700.0,2001–3000
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",33000000.0,8.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D1, Hayatabad Phase 1",90000000.0,5.0,5.0,9000.0,5001–10000
Peshawar,"Hayatabad, Peshawar",41000000.0,7.0,6.0,2250.0,2001–3000
Peshawar,"United Town, Ring Road",11500000.0,4.0,3.0,900.0,501–1000
Peshawar,"Paradise Mall, Canal Town",8802000.0,2.0,2.0,990.0,501–1000
Peshawar,"Paradise Mall, Canal Town",7531000.0,2.0,2.0,968.0,501–1000
Peshawar,"Hayatabad Phase 4 - N3, Hayatabad Phase 4",108000000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Green Oaks Residencia, Rahatabad",9760000.0,2.0,2.0,945.0,501–1000
Peshawar,"Green Oaks Residencia, Rahatabad",18600000.0,2.0,2.0,1800.0,1501–2000
Peshawar,"Green Oaks Residencia, Rahatabad",15800000.0,2.0,2.0,1530.0,1501–2000
Peshawar,"Green Oaks Residencia, Rahatabad",18600000.0,3.0,3.0,1800.0,1501–2000
Peshawar,"Green Oaks Residencia, Rahatabad",11600000.0,3.0,3.0,1125.0,1001–1500
Peshawar,"Green Oaks Residencia, Rahatabad",10300000.0,3.0,3.0,990.0,501–1000
Peshawar,"Peshawar Heights, Rahatabad",5542000.0,,,0.0,
Peshawar,"Peshawar Heights, Rahatabad",6672000.0,,,0.0,
Peshawar,"Peshawar Heights, Rahatabad",8160000.0,,,0.0,
Peshawar,"Peshawar Heights, Rahatabad",11100000.0,,,0.0,
Peshawar,"Peshawar Heights, Rahatabad",11500000.0,,,0.0,
Peshawar,"Canal Vista, Warsak Road",15500000.0,3.0,3.0,1732.0,1501–2000
Peshawar,"Canal Vista, Warsak Road",16900000.0,3.0,3.0,1890.0,1501–2000
Peshawar,"Canal Vista, Warsak Road",15300000.0,4.0,4.0,1732.0,1501–2000
Peshawar,"Canal Vista, Warsak Road",19600000.0,4.0,4.0,2205.0,2001–3000
Peshawar,"Doranpur, Peshawar",4000000.0,2.0,2.0,338.0,0–500
Peshawar,"Doranpur, Peshawar",5000000.0,4.0,3.0,450.0,0–500
Peshawar,"Doranpur, Peshawar",5300000.0,4.0,4.0,562.0,501–1000
Peshawar,"Doranpur, Peshawar",6500000.0,5.0,4.0,675.0,501–1000
Peshawar,"Regi Model Town Phase 3 - Block B1, Regi Model Town Phase 3",53000000.0,11.0,10.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",22500000.0,4.0,4.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F6, Hayatabad Phase 6",22000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",9500000.0,5.0,5.0,900.0,501–1000
Peshawar,"Rahatabad, Peshawar",8000000.0,3.0,3.0,1350.0,1001–1500
Peshawar,"Hayatabad Phase 2 - G1, Hayatabad Phase 2",135000000.0,7.0,6.0,9000.0,5001–10000
Peshawar,"Wapda Town, Peshawar",55000000.0,7.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 7, Hayatabad",15000000.0,7.0,6.0,675.0,501–1000
Peshawar,"Hayatabad Phase 4 - N2, Hayatabad Phase 4",26500000.0,4.0,4.0,1125.0,1001–1500
Peshawar,"Achini Bala, Peshawar",5000000.0,6.0,6.0,1350.0,1001–1500
Peshawar,"Hayatabad Phase 3 - K6, Hayatabad Phase 3",42500000.0,8.0,6.0,2250.0,2001–3000
Peshawar,"Warsak Road, Peshawar",10000000.0,5.0,5.0,675.0,501–1000
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",36000000.0,7.0,6.0,2250.0,2001–3000
Peshawar,"Warsak Road, Peshawar",13000000.0,3.0,3.0,1530.0,1501–2000
Peshawar,"Warsak Road, Peshawar",11500000.0,4.0,4.0,900.0,501–1000
Peshawar,"Warsak Road, Peshawar",36000000.0,7.0,6.0,1575.0,1501–2000
Peshawar,"Hayatabad Phase 7, Hayatabad",17500000.0,7.0,7.0,675.0,501–1000
Peshawar,"DHA Defence, Peshawar",70000000.0,7.0,8.0,4500.0,3001–5000
Peshawar,"Askari 6, Peshawar",65000000.0,0.0,0.0,3150.0,3001–5000
Peshawar,"Askari 6, Peshawar",47000000.0,0.0,0.0,2250.0,2001–3000
Peshawar,"Arbab Road, Peshawar",5254000.0,1.0,1.0,698.0,501–1000
Peshawar,"Warsak Road, Peshawar",14000000.0,5.0,5.0,788.0,501–1000
Peshawar,"Darmangi, Warsak Road",18000000.0,5.0,5.0,1305.0,1001–1500
Peshawar,"Ring Road, Peshawar",25000000.0,7.0,7.0,1688.0,1501–2000
Peshawar,"Regi Model Town Phase 3 - Block D2, Regi Model Town Phase 3",23000000.0,7.0,8.0,1125.0,1001–1500
Peshawar,"Askari 6, Peshawar",35000000.0,4.0,5.0,3015.0,3001–5000
Peshawar,"Hayatabad Phase 1, Hayatabad",23000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Wapda Town Sector F, Wapda Town",9000000.0,3.0,3.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 3, Hayatabad",20500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",9000000.0,3.0,3.0,450.0,0–500
Peshawar,"Arbab Sabz Ali Khan Town, Warsak Road",14500000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Dalazak Road, Peshawar",4000000.0,2.0,2.0,450.0,0–500
Peshawar,"Ring Road, Peshawar",18000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Canal Road, Peshawar",9000000.0,3.0,3.0,1575.0,1501–2000
Peshawar,"Canal Road, Peshawar",18000000.0,6.0,6.0,2250.0,2001–3000
Peshawar,"Ring Road, Peshawar",5500000.0,4.0,3.0,450.0,0–500
Peshawar,"Warsak Road, Peshawar",8500000.0,4.0,4.0,675.0,501–1000
Peshawar,"Doranpur, Peshawar",75000000.0,7.0,0.0,9000.0,5001–10000
Peshawar,"University Road, Peshawar",6000000.0,1.0,1.0,765.0,501–1000
Peshawar,"University Road, Peshawar",13000000.0,3.0,3.0,2250.0,2001–3000
Peshawar,"OPF Housing Scheme, Peshawar",36000000.0,6.0,7.0,1890.0,1501–2000
Peshawar,"Hayatabad Phase 2 - J4, Hayatabad Phase 2",39000000.0,6.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6, Hayatabad",20000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6, Hayatabad",22000000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 3, Hayatabad",23000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 3, Hayatabad",22000000.0,7.0,7.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 3, Hayatabad",21000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1, Hayatabad",20000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1, Hayatabad",22000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",11500000.0,0.0,0.0,900.0,501–1000
Peshawar,"Sufiyan Garden, Warsak Road",20000000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town",43000000.0,6.0,6.0,2250.0,2001–3000
Peshawar,"Charsadda Road, Peshawar",4900000.0,5.0,4.0,1125.0,1001–1500
Peshawar,"Canal Road, Peshawar",7000000.0,2.0,2.0,1125.0,1001–1500
Peshawar,"Canal Road, Peshawar",16000000.0,3.0,3.0,1575.0,1501–2000
Peshawar,"Dalazak Road, Peshawar",16500000.0,7.0,8.0,1125.0,1001–1500
Peshawar,"Hashtnagri, Peshawar",36000000.0,7.0,6.0,1800.0,1501–2000
Peshawar,"University Road, Peshawar",27000000.0,5.0,3.0,1440.0,1001–1500
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",27000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D2, Hayatabad Phase 1",17500000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F10, Hayatabad Phase 6",14000000.0,5.0,5.0,675.0,501–1000
Peshawar,"Hayatabad Phase 3 - L3, Hayatabad Phase 3",12700000.0,4.0,4.0,675.0,501–1000
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",13000000.0,4.0,4.0,675.0,501–1000
Peshawar,"Hayatabad Phase 6 - F10, Hayatabad Phase 6",12500000.0,3.0,2.0,675.0,501–1000
Peshawar,"Hayatabad Phase 3 - K5, Hayatabad Phase 3",70000000.0,6.0,6.0,4500.0,3001–5000
Peshawar,"Askari 6, Peshawar",60000000.0,5.0,5.0,4500.0,3001–5000
Peshawar,"Deans Heights, Hayatabad",24700000.0,3.0,3.0,1575.0,1501–2000
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",17800000.0,0.0,0.0,675.0,501–1000
Peshawar,"Hayatabad Phase 4 - N3, Hayatabad Phase 4",82500000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 4 - P2, Hayatabad Phase 4",58000000.0,6.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",21000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",22000000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",14000000.0,6.0,5.0,675.0,501–1000
Peshawar,"Defence Officer Colony, Peshawar",70000000.0,5.0,5.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6 - F6, Hayatabad Phase 6",21500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Nasir Bagh Road, Peshawar",4000000.0,5.0,4.0,675.0,501–1000
Peshawar,"Hayatabad Phase 4, Hayatabad",90000000.0,10.0,0.0,4500.0,3001–5000
Peshawar,"Nasir Bagh Road, Peshawar",4900000.0,1.0,1.0,675.0,501–1000
Peshawar,"Waliabad, Peshawar",5500000.0,4.0,4.0,450.0,0–500
Peshawar,"University Town, Peshawar",23000000.0,7.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 1 - D3, Hayatabad Phase 1",18500000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 2 - H1, Hayatabad Phase 2",95000000.0,10.0,6.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 1 - D1, Hayatabad Phase 1",76000000.0,8.0,6.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 7 - E4, Hayatabad Phase 7",64000000.0,8.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 2 - H3, Hayatabad Phase 2",76000000.0,7.0,6.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 3 - K1, Hayatabad Phase 3",80000000.0,8.0,6.0,4500.0,3001–5000
Peshawar,"Prime Town Apartments, University Town",10000000.0,4.0,4.0,1552.0,1501–2000
Peshawar,"Hayatabad Phase 2 - H2, Hayatabad Phase 2",180000000.0,9.0,0.0,9000.0,5001–10000
Peshawar,"Hayatabad Phase 6 - F10, Hayatabad Phase 6",54000000.0,9.0,6.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6 - F8, Hayatabad Phase 6",34000000.0,8.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D2, Hayatabad Phase 1",18000000.0,6.0,4.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",21500000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Waliabad, Peshawar",24000000.0,10.0,6.0,4500.0,3001–5000
Peshawar,"Danishabad, Peshawar",17000000.0,7.0,6.0,1575.0,1501–2000
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",55000000.0,0.0,0.0,2250.0,2001–3000
Peshawar,"Hayatabad, Peshawar",23500000.0,5.0,4.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 2 - H1, Hayatabad Phase 2",95000000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Warsak Road, Peshawar",13500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",12000000.0,6.0,6.0,675.0,501–1000
Peshawar,"Hayatabad Phase 3 - K4, Hayatabad Phase 3",62000000.0,9.0,6.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 6, Hayatabad",75000000.0,8.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 1, Hayatabad",63000000.0,6.0,6.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 3 - K4, Hayatabad Phase 3",23000000.0,6.0,6.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 7, Hayatabad",55000000.0,7.0,8.0,2250.0,2001–3000
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",25000000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Arbab Road, Peshawar",8300000.0,2.0,2.0,1192.0,1001–1500
Peshawar,"Hayatabad Phase 4 - P2, Hayatabad Phase 4",107000000.0,0.0,0.0,4500.0,3001–5000
Peshawar,"Hayatabad Phase 3 - K2, Hayatabad Phase 3",21000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - E3, Hayatabad Phase 1",18500000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",17500000.0,6.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",21500000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",32000000.0,4.0,4.0,1125.0,1001–1500
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",32000000.0,5.0,5.0,1125.0,1001–1500
Peshawar,"Regi Model Town Phase 4, Regi Model Town",20000000.0,8.0,0.0,1125.0,1001–1500
Peshawar,"New City Homes, Peshawar",7500000.0,3.0,3.0,495.0,0–500
Peshawar,"Ittehad Colony, Ring Road",16500000.0,7.0,7.0,900.0,501–1000
Peshawar,"Al Haram Model Town, Peshawar",9000000.0,4.0,4.0,562.0,501–1000
Peshawar,"Dalazak Road, Peshawar",19000000.0,7.0,8.0,945.0,501–1000
Peshawar,"Darmangi, Warsak Road",25000000.0,5.0,5.0,1800.0,1501–2000
Peshawar,"New City Homes, Peshawar",7300000.0,3.0,3.0,562.0,501–1000
Peshawar,"Warsak Road, Peshawar",36000000.0,7.0,8.0,2025.0,2001–3000
Peshawar,"New City Homes, Peshawar",8200000.0,4.0,4.0,450.0,0–500
Peshawar,"Charkhana Road, Peshawar",7000000.0,4.0,4.0,1125.0,1001–1500
Peshawar,"Warsak Road, Peshawar",5500000.0,4.0,4.0,450.0,0–500
Peshawar,"Sufiyan Garden, Warsak Road",16500000.0,6.0,6.0,1575.0,1501–2000
Peshawar,"Tajabad, Peshawar",19000000.0,7.0,7.0,1350.0,1001–1500
